ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Status,Application_Note,TotalIncome,LoanIncomeRatio,HasCreditHistory,Note_Length,Risk_Keyword_Flag,Gender_Male,Education_Not Graduate,Employment_Type_Self_Employed,Property_Area_Semiurban,Property_Area_Urban,IncomeLevel_Medium,IncomeLevel_High,IncomeLevel_Very High
150,1402.76408478,196.0,N,Urgent medical expenses covered by loan. I am very confident in repayment.,1552.76408478,0.1261452764418557,1,74,1,False,False,True,False,False,False,False,False
2092,0.0,220.0,Y,Buying a new car for daily commute. I am very confident in repayment.,2092.0,0.1051122790253225,1,69,0,True,False,False,False,True,True,False,False
6073,0.0,229.0,Y,Buying a new car for daily commute. Facing some financial stress currently.,6073.0,0.0377016792887718,1,75,0,True,True,True,True,False,False,True,False
2615,0.0,433.0,Y,Planning to expand my small business operations. Business is booming right now.,2615.0,0.1655198776758409,1,79,0,True,False,False,False,False,True,False,False
1595,0.0,202.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,1595.0,0.1265664160401002,1,74,0,True,False,False,False,True,False,False,False
516,0.0,137.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,516.0,0.264990328820116,1,80,0,True,False,False,True,False,False,False,False
1254,0.0,166.0,Y,Buying a new car for daily commute. I am very confident in repayment.,1254.0,0.1322709163346613,1,69,0,True,True,False,False,False,False,False,False
1685,0.0,239.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,1685.0,0.1417556346381969,1,74,1,True,False,False,False,False,False,False,False
3039,0.0,200.0,N,Planning to expand my small business operations. I might struggle slightly initially.,3039.0,0.0657894736842105,1,85,1,True,False,False,True,False,True,False,False
1352,0.0,371.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,1352.0,0.2742054693274205,1,80,0,True,True,False,True,False,False,False,False
1460,589.55848202,100.0,Y,Consolidating high-interest debts. Business is booming right now.,2049.55848202,0.0487672021436278,1,65,1,False,False,False,False,False,True,False,False
3239,0.0,128.0,Y,Planning to expand my small business operations. Business is booming right now.,3239.0,0.0395061728395061,1,79,0,True,False,False,False,True,True,False,False
150,0.0,207.0,Y,I need to renovate my house immediately. Business is booming right now.,150.0,1.3708609271523178,1,71,0,True,False,False,False,False,False,False,False
1181,0.0,55.0,N,Planning to expand my small business operations. I might struggle slightly initially.,1181.0,0.0465313028764805,0,85,1,True,False,False,True,False,False,False,False
8466,0.0,192.0,N,Urgent medical expenses covered by loan. I am very confident in repayment.,8466.0,0.0226762725876933,1,74,1,False,False,True,False,False,False,True,False
150,2108.81750936,37.0,N,I need to renovate my house immediately. I am very confident in repayment.,2258.81750936,0.0163730035043753,1,74,0,True,False,False,True,False,True,False,False
1316,229.63923229,179.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,1545.63923229,0.1157348114950939,1,74,1,True,True,False,False,False,False,False,False
1970,0.0,237.0,N,Buying a new car for daily commute. Facing some financial stress currently.,1970.0,0.1202435312024353,1,75,0,True,True,True,False,False,False,False,False
150,6153.4040602,203.0,Y,Planning to expand my small business operations. I am very confident in repayment.,6303.4040602,0.0321997127819818,0,82,0,True,False,False,True,False,False,True,False
2534,0.0,210.0,Y,Planning to expand my small business operations. Business is booming right now.,2534.0,0.0828402366863905,1,79,0,True,False,True,True,False,True,False,False
8566,0.0,174.0,N,I need to renovate my house immediately. Business is booming right now.,8566.0,0.0203104937551068,0,71,0,False,True,False,False,False,False,True,False
150,0.0,276.0,N,I need to renovate my house immediately. I am very confident in repayment.,150.0,1.827814569536424,1,74,0,True,False,False,True,False,False,False,False
1506,0.0,147.0,N,Buying a new car for daily commute. I am very confident in repayment.,1506.0,0.0975447909754479,0,69,0,True,False,False,False,True,False,False,False
1866,0.0,9.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,1866.0,0.0048205677557579,1,77,1,True,True,False,False,False,False,False,False
1780,326.51666588,57.0,Y,Planning to expand my small business operations. I am very confident in repayment.,2106.51666588,0.0270460494679881,1,82,0,True,False,False,False,False,True,False,False
1723,568.05440284,95.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,2291.05440284,0.0414475327820705,0,74,1,True,False,False,True,False,True,False,False
2537,717.49063713,139.0,N,I need to renovate my house immediately. Facing some financial stress currently.,3254.49063713,0.0426970971486315,1,80,0,False,False,False,False,False,True,False,False
1529,0.0,168.0,N,Consolidating high-interest debts. Business is booming right now.,1529.0,0.1098039215686274,1,65,1,True,False,False,True,False,False,False,False
5985,0.0,124.0,Y,I need to renovate my house immediately. I am very confident in repayment.,5985.0,0.0207150016705646,1,74,0,True,False,False,False,False,False,True,False
1670,0.0,272.0,N,Consolidating high-interest debts. I might struggle slightly initially.,1670.0,0.1627767803710353,1,71,1,True,False,False,True,False,False,False,False
7592,0.0,170.0,Y,Consolidating high-interest debts. I am very confident in repayment.,7592.0,0.0223890425391808,1,68,1,True,True,True,False,True,False,True,False
150,0.0,70.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,150.0,0.4635761589403973,1,74,1,False,False,False,True,False,False,False,False
3943,249.19020997,110.0,N,I need to renovate my house immediately. I might struggle slightly initially.,4192.19020997,0.026233009830667,1,77,1,True,True,False,False,False,True,False,False
150,1386.59196412,262.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,1536.59196412,0.1703963119695079,1,77,1,True,False,True,False,False,False,False,False
715,0.0,318.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,715.0,0.4441340782122905,1,71,1,True,False,False,True,False,False,False,False
150,0.0,179.0,Y,Buying a new car for daily commute. Business is booming right now.,150.0,1.185430463576159,1,66,0,False,True,False,False,True,False,False,False
150,493.54459274,50.0,N,Planning to expand my small business operations. I am very confident in repayment.,643.54459274,0.0775741516773057,0,82,0,True,False,True,True,False,False,False,False
4159,36.10658513,215.0,Y,Urgent medical expenses covered by loan. I might struggle slightly initially.,4195.10658513,0.0512379739737566,1,77,1,True,False,False,False,True,True,False,False
3320,0.0,144.0,N,Investment in a new startup opportunity. Facing some financial stress currently.,3320.0,0.043360433604336,1,80,0,False,False,False,True,False,True,False,False
1541,0.0,147.0,N,I need to renovate my house immediately. I am very confident in repayment.,1541.0,0.0953307392996108,1,74,0,True,False,False,False,True,False,False,False
1113,0.0,426.0,N,Planning to expand my small business operations. I might struggle slightly initially.,1113.0,0.3824057450628366,1,85,1,False,True,True,False,True,False,False,False
150,0.0,181.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,150.0,1.1986754966887416,1,74,0,True,False,False,False,False,False,False,False
1506,67.04951025,258.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,1573.04951025,0.1639084401856095,1,74,1,True,True,False,False,False,False,False,False
7134,0.0,283.0,N,I need to renovate my house immediately. Business is booming right now.,7134.0,0.0396636299929922,1,71,0,True,True,False,False,False,False,True,False
150,0.0,417.0,N,Urgent medical expenses covered by loan. Business is booming right now.,150.0,2.76158940397351,1,71,1,True,False,False,False,False,False,False,False
2247,0.0,163.0,N,I need to renovate my house immediately. I am very confident in repayment.,2247.0,0.072508896797153,1,74,0,True,False,False,False,False,True,False,False
4360,0.0,79.0,Y,I need to renovate my house immediately. I am very confident in repayment.,4360.0,0.0181151112130245,1,74,0,True,False,False,False,False,True,False,False
150,0.0,43.0,Y,Investment in a new startup opportunity. Business is booming right now.,150.0,0.2847682119205298,1,71,0,True,True,False,False,True,False,False,False
3964,343.35111641,57.0,N,Consolidating high-interest debts. I might struggle slightly initially.,4307.35111641,0.0132301194725967,1,71,1,True,True,False,True,False,True,False,False
150,0.0,103.0,Y,Planning to expand my small business operations. I am very confident in repayment.,150.0,0.6821192052980133,1,82,0,True,False,False,False,False,False,False,False
286,0.0,158.0,N,Planning to expand my small business operations. Business is booming right now.,286.0,0.5505226480836237,1,79,0,True,False,False,False,False,False,False,False
4892,0.0,351.0,N,Investment in a new startup opportunity. Business is booming right now.,4892.0,0.0717351318209687,1,71,0,True,False,False,False,False,True,False,False
150,0.0,182.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,150.0,1.205298013245033,1,72,1,True,True,False,True,False,False,False,False
1950,0.0,132.0,N,Investment in a new startup opportunity. Business is booming right now.,1950.0,0.0676576114812916,1,71,0,True,False,False,True,False,False,False,False
150,2982.9624292,85.0,N,Investment in a new startup opportunity. Business is booming right now.,3132.9624292,0.0271222141044293,1,71,0,True,False,False,True,False,True,False,False
150,127.09124404,119.0,N,Consolidating high-interest debts. Business is booming right now.,277.09124404,0.4279171047287031,1,65,1,False,False,False,False,True,False,False,False
1131,545.48305644,318.0,Y,Buying a new car for daily commute. I am very confident in repayment.,1676.48305644,0.1895697239856885,1,69,0,True,False,False,False,True,False,False,False
150,187.84216202,270.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,337.84216202,0.7968311806016141,1,77,1,True,True,False,False,False,False,False,False
743,0.0,256.0,N,I need to renovate my house immediately. Business is booming right now.,743.0,0.3440860215053763,1,71,0,True,True,False,True,False,False,False,False
2255,0.0,85.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,2255.0,0.037677304964539,0,88,0,True,False,False,False,True,True,False,False
894,132.76934501,148.0,Y,Buying a new car for daily commute. Facing some financial stress currently.,1026.76934501,0.1440011815088335,0,75,0,True,False,False,False,True,False,False,False
270,0.0,176.0,N,Buying a new car for daily commute. Facing some financial stress currently.,270.0,0.6494464944649446,1,75,0,False,False,False,False,False,False,False,False
150,352.92438537,210.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,502.92438537,0.4167291881416102,1,77,1,True,False,False,False,False,False,False,False
1060,26.77827662,220.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,1086.77827662,0.2022470982630717,1,71,1,True,False,True,True,False,False,False,False
150,648.22468825,198.0,N,Consolidating high-interest debts. Business is booming right now.,798.22468825,0.247740094758015,1,65,1,True,False,False,True,False,False,False,False
150,0.0,170.0,Y,Buying a new car for daily commute. Facing some financial stress currently.,150.0,1.1258278145695364,1,75,0,True,False,False,False,False,False,False,False
492,4817.96752934,126.0,Y,Urgent medical expenses covered by loan. I might struggle slightly initially.,5309.96752934,0.0237244907455983,1,77,1,False,False,True,False,True,False,True,False
3672,0.0,160.0,N,I need to renovate my house immediately. Business is booming right now.,3672.0,0.0435611216988837,0,71,0,True,False,False,False,False,True,False,False
150,0.0,94.0,Y,I need to renovate my house immediately. Business is booming right now.,150.0,0.6225165562913907,1,71,0,True,False,False,False,False,False,False,False
467,0.0,198.0,N,I need to renovate my house immediately. Business is booming right now.,467.0,0.4230769230769231,1,71,0,True,True,False,True,False,False,False,False
254,343.31441924,124.0,Y,Planning to expand my small business operations. Business is booming right now.,597.31441924,0.2072488912393406,1,79,0,True,False,True,False,True,False,False,False
2726,0.0,229.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,2726.0,0.0839750641730839,0,74,0,True,True,False,False,True,True,False,False
1563,0.0,268.0,Y,Planning to expand my small business operations. I am very confident in repayment.,1563.0,0.1713554987212276,1,82,0,True,True,False,False,False,False,False,False
2040,0.0,68.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,2040.0,0.0333170014698677,1,77,1,False,False,False,False,True,True,False,False
1470,0.0,235.0,Y,Consolidating high-interest debts. I am very confident in repayment.,1470.0,0.159755268524813,1,68,1,True,False,False,True,False,False,False,False
1885,0.0,230.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,1885.0,0.1219512195121951,1,74,0,True,False,False,False,False,False,False,False
3165,0.0,9.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,3165.0,0.0028427037271004,1,71,1,True,False,False,True,False,True,False,False
881,1846.9091994,206.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,2727.9091994,0.0754880375079144,0,77,1,True,False,False,False,True,True,False,False
2008,0.0,213.0,Y,Consolidating high-interest debts. Business is booming right now.,2008.0,0.1060228969636635,1,65,1,True,False,False,False,False,True,False,False
2965,1770.94590641,279.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,4735.94590641,0.0588987093186897,1,74,1,True,True,False,True,False,True,False,False
173,0.0,9.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,173.0,0.0517241379310344,1,71,1,True,False,False,True,False,False,False,False
849,0.0,271.0,N,Investment in a new startup opportunity. Business is booming right now.,849.0,0.3188235294117647,1,71,0,True,False,False,False,False,False,False,False
150,0.0,77.0,Y,Consolidating high-interest debts. Business is booming right now.,150.0,0.5099337748344371,1,65,1,True,False,False,False,True,False,False,False
150,0.0,224.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,150.0,1.4834437086092715,1,71,1,True,True,False,False,True,False,False,False
6718,0.0,118.0,Y,Consolidating high-interest debts. I am very confident in repayment.,6718.0,0.017562137222801,1,68,1,True,False,True,False,True,False,True,False
741,0.0,233.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,741.0,0.3140161725067385,1,77,1,True,False,False,False,False,False,False,False
2621,0.0,154.0,N,Investment in a new startup opportunity. I might struggle slightly initially.,2621.0,0.0587337909992372,0,77,1,True,False,False,True,False,True,False,False
4460,238.84719546,211.0,Y,Planning to expand my small business operations. I might struggle slightly initially.,4698.84719546,0.044895076632241,1,85,1,True,False,True,True,False,True,False,False
150,10742.12919028,129.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,10892.12919028,0.0118423271905291,1,71,1,True,False,False,False,True,False,False,True
788,0.0,217.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,788.0,0.2750316856780735,1,80,1,True,True,False,False,False,False,False,False
2116,0.0,192.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,2116.0,0.0906943788379782,1,77,1,False,True,False,False,True,True,False,False
2570,0.0,200.0,N,Urgent medical expenses covered by loan. I am very confident in repayment.,2570.0,0.0777907429015947,1,74,1,True,False,False,True,False,True,False,False
196,583.80499877,139.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,779.80499877,0.1780214012704405,1,74,0,True,False,False,True,False,False,False,False
1522,0.0,88.0,N,Buying a new car for daily commute. Facing some financial stress currently.,1522.0,0.0577806959947472,0,75,0,True,False,False,True,False,False,False,False
537,0.0,77.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,537.0,0.1431226765799256,1,72,1,True,False,True,True,False,False,False,False
2484,0.0,187.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,2484.0,0.0752515090543259,1,80,1,True,False,False,False,True,True,False,False
1050,74.51956423,57.0,Y,Consolidating high-interest debts. I am very confident in repayment.,1124.51956423,0.0506432778349751,1,68,1,True,False,False,False,False,False,False,False
150,144.33163773,98.0,Y,Buying a new car for daily commute. Business is booming right now.,294.33163773,0.3318303475823141,1,66,0,True,True,True,False,True,False,False,False
430,0.0,113.0,Y,Investment in a new startup opportunity. Business is booming right now.,430.0,0.2621809744779582,1,71,0,True,False,False,False,False,False,False,False
3865,0.0,200.0,Y,Buying a new car for daily commute. I am very confident in repayment.,3865.0,0.0517330574236937,1,69,0,True,False,False,False,False,True,False,False
150,0.0,45.0,Y,I need to renovate my house immediately. I am very confident in repayment.,150.0,0.2980132450331126,1,74,0,True,False,False,False,True,False,False,False
5526,0.0,220.0,Y,Investment in a new startup opportunity. Business is booming right now.,5526.0,0.0398045956214944,0,71,0,True,False,True,False,True,False,True,False
286,0.0,220.0,Y,Investment in a new startup opportunity. Business is booming right now.,286.0,0.7665505226480837,1,71,0,True,False,False,False,False,False,False,False
5340,363.44746014,133.0,N,Planning to expand my small business operations. I might struggle slightly initially.,5703.44746014,0.0233151415504028,0,85,1,True,False,False,False,True,False,True,False
1256,0.0,56.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,1256.0,0.0445505171042163,1,71,1,True,False,False,False,True,False,False,False
1549,524.27825879,373.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,2073.27825879,0.1798215829623476,1,77,1,False,True,True,False,True,True,False,False
1169,0.0,165.0,N,I need to renovate my house immediately. Facing some financial stress currently.,1169.0,0.141025641025641,1,80,0,True,False,False,True,False,False,False,False
8618,0.0,210.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,8618.0,0.0243647754959972,1,71,1,True,False,False,True,False,False,True,False
2040,0.0,393.0,Y,I need to renovate my house immediately. I am very confident in repayment.,2040.0,0.1925526702596766,1,74,0,True,False,False,False,False,True,False,False
8007,0.0,132.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,8007.0,0.0164835164835164,1,77,1,True,False,False,False,True,False,True,False
150,206.12598041,359.0,Y,I need to renovate my house immediately. Facing some financial stress currently.,356.12598041,1.0052475028219692,1,80,0,True,False,True,True,False,False,False,False
4507,0.0,97.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,4507.0,0.0215173025732031,1,80,0,True,False,False,False,False,True,False,False
2009,50.01180817,177.0,N,Buying a new car for daily commute. Business is booming right now.,2059.01180817,0.0859218375826869,1,66,0,True,True,False,True,False,True,False,False
13386,361.83174053,283.0,N,Buying a new car for daily commute. I am very confident in repayment.,13747.83174053,0.0205835670507006,0,69,0,True,True,False,False,True,False,False,True
11201,0.0,264.0,Y,Buying a new car for daily commute. I am very confident in repayment.,11201.0,0.0235672201392608,1,69,0,True,False,False,False,False,False,False,True
2489,0.0,162.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,2489.0,0.0650602409638554,1,88,0,False,False,False,True,False,True,False,False
150,0.0,225.0,Y,Investment in a new startup opportunity. Business is booming right now.,150.0,1.490066225165563,1,71,0,True,False,False,False,True,False,False,False
2993,0.0,160.0,Y,Buying a new car for daily commute. I am very confident in repayment.,2993.0,0.053440213760855,1,69,0,False,False,False,False,False,True,False,False
2534,0.0,600.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,2534.0,0.2366863905325443,0,77,1,True,False,True,False,True,True,False,False
3382,1301.33423507,44.0,Y,Urgent medical expenses covered by loan. I might struggle slightly initially.,4683.33423507,0.0093930103600608,1,77,1,False,False,True,False,False,True,False,False
150,0.0,207.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,150.0,1.3708609271523178,0,77,1,True,False,False,False,True,False,False,False
880,696.64736469,187.0,Y,Planning to expand my small business operations. Business is booming right now.,1576.64736469,0.118530924074243,1,79,0,True,False,False,True,False,False,False,False
150,1686.3641948,148.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,1836.3641948,0.0805501709562322,1,74,1,True,True,False,False,True,False,False,False
3735,0.0,157.0,N,I need to renovate my house immediately. I am very confident in repayment.,3735.0,0.0420235546038543,1,74,0,True,True,True,False,True,True,False,False
2346,2269.00237866,191.0,N,I need to renovate my house immediately. Business is booming right now.,4615.00237866,0.0413777949688679,1,71,0,False,False,True,True,False,True,False,False
150,0.0,239.0,N,Urgent medical expenses covered by loan. I am very confident in repayment.,150.0,1.5827814569536425,1,74,1,True,True,False,False,False,False,False,False
150,754.91337956,293.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,904.91337956,0.3234304808946628,1,77,1,True,False,False,False,False,False,False,False
150,390.92228599,356.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,540.92228599,0.6569207600489219,1,80,1,True,False,False,False,True,False,False,False
1613,1248.79325338,182.0,N,Planning to expand my small business operations. Business is booming right now.,2861.79325338,0.0635742730583562,1,79,0,False,False,False,False,True,True,False,False
3678,0.0,226.0,Y,Planning to expand my small business operations. Business is booming right now.,3678.0,0.0614297363413971,1,79,0,False,False,True,False,True,True,False,False
2507,0.0,271.0,Y,Consolidating high-interest debts. Business is booming right now.,2507.0,0.1080542264752791,1,65,1,False,False,False,True,False,True,False,False
150,0.0,152.0,N,Buying a new car for daily commute. Business is booming right now.,150.0,1.0066225165562914,0,66,0,True,False,False,False,False,False,False,False
6129,1567.78958871,192.0,Y,Planning to expand my small business operations. I am very confident in repayment.,7696.78958871,0.0249422250098388,1,82,0,False,True,False,False,False,False,True,False
933,1706.65521805,230.0,N,Investment in a new startup opportunity. I am very confident in repayment.,2639.6552180500003,0.0870995949898541,1,74,0,True,False,True,False,True,True,False,False
985,0.0,276.0,Y,I need to renovate my house immediately. I am very confident in repayment.,985.0,0.2799188640973631,1,74,0,True,False,False,False,True,False,False,False
747,0.0,275.0,Y,I need to renovate my house immediately. I am very confident in repayment.,747.0,0.3676470588235294,1,74,0,True,False,False,False,False,False,False,False
11050,0.0,206.0,N,Planning to expand my small business operations. I am very confident in repayment.,11050.0,0.0186408469821735,0,82,0,True,False,False,False,False,False,False,True
150,374.6273216,299.0,Y,Planning to expand my small business operations. Business is booming right now.,524.6273216,0.5688440986854516,1,79,0,True,True,False,False,True,False,False,False
4285,0.0,434.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,4285.0,0.1012599160055996,1,71,1,True,False,False,True,False,True,False,False
2335,2440.77156811,182.0,N,Consolidating high-interest debts. Business is booming right now.,4775.77156811,0.0381010474134962,1,65,1,False,False,False,False,False,True,False,False
2626,0.0,123.0,Y,Investment in a new startup opportunity. I might struggle slightly initially.,2626.0,0.0468214693566806,0,77,1,True,False,False,False,True,True,False,False
2428,0.0,235.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,2428.0,0.0967476327706875,1,71,1,True,False,True,False,True,True,False,False
802,208.43311287,164.0,N,Urgent medical expenses covered by loan. I am very confident in repayment.,1010.43311287,0.1621461645987054,0,74,1,True,False,False,True,False,False,False,False
910,0.0,280.0,Y,Buying a new car for daily commute. Business is booming right now.,910.0,0.3073545554335894,1,66,0,False,False,False,False,True,False,False,False
150,768.88382397,196.0,Y,Planning to expand my small business operations. Business is booming right now.,918.88382397,0.2130703844254055,0,79,0,True,True,False,False,True,False,False,False
150,156.18228066,268.0,Y,I need to renovate my house immediately. I am very confident in repayment.,306.18228066,0.8724461561525799,1,74,0,True,False,False,True,False,False,False,False
5775,0.0,63.0,N,Buying a new car for daily commute. Facing some financial stress currently.,5775.0,0.0109072022160664,1,75,0,True,False,False,False,False,False,True,False
897,0.0,259.0,Y,Consolidating high-interest debts. Facing some financial stress currently.,897.0,0.2884187082405345,0,74,1,True,False,False,False,True,False,False,False
493,0.0,208.0,Y,Investment in a new startup opportunity. Facing some financial stress currently.,493.0,0.4210526315789473,1,80,0,True,False,False,False,False,False,False,False
2260,0.0,167.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,2260.0,0.0738611233967271,1,74,1,True,False,False,False,True,True,False,False
6292,5142.54126931,9.0,Y,Planning to expand my small business operations. I am very confident in repayment.,11434.54126931,0.0007870200271283,1,82,0,False,False,False,False,True,False,False,True
150,3296.48955449,386.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,3446.48955449,0.1119655314103199,1,71,1,True,True,False,False,True,True,False,False
639,0.0,242.0,N,Planning to expand my small business operations. Facing some financial stress currently.,639.0,0.378125,1,88,0,True,False,False,True,False,False,False,False
150,0.0,332.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,150.0,2.198675496688742,1,74,0,False,False,False,False,False,False,False,False
150,0.0,242.0,Y,Consolidating high-interest debts. Business is booming right now.,150.0,1.6026490066225163,1,65,1,True,False,False,False,False,False,False,False
150,24.28530588,154.0,N,I need to renovate my house immediately. I might struggle slightly initially.,174.28530588,0.8785676541844764,1,77,1,True,False,False,True,False,False,False,False
735,0.0,138.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,735.0,0.1875,1,80,1,True,True,False,False,True,False,False,False
3688,0.0,238.0,Y,I need to renovate my house immediately. Business is booming right now.,3688.0,0.064516129032258,1,71,0,True,False,False,False,True,True,False,False
3139,0.0,154.0,Y,Planning to expand my small business operations. I might struggle slightly initially.,3139.0,0.0490445859872611,1,85,1,True,True,False,False,True,True,False,False
150,31.18764261,121.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,181.18764261,0.6641504235225144,1,74,0,False,True,False,False,True,False,False,False
150,0.0,199.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,150.0,1.3178807947019868,0,72,1,True,True,False,True,False,False,False,False
14740,0.0,213.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,14740.0,0.0144494946068787,1,74,0,True,False,False,False,True,False,False,True
303,0.0,236.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,303.0,0.7763157894736842,0,88,0,True,False,False,True,False,False,False,False
2864,24.10831745,35.0,Y,Buying a new car for daily commute. I might struggle slightly initially.,2888.10831745,0.0121144644486337,0,72,1,True,False,False,True,False,True,False,False
1052,0.0,234.0,Y,Consolidating high-interest debts. I am very confident in repayment.,1052.0,0.2222222222222222,0,68,1,True,True,True,False,False,False,False,False
2576,236.22279381,119.0,N,Planning to expand my small business operations. Business is booming right now.,2812.22279381,0.042300240230471,1,79,0,True,False,False,True,False,True,False,False
2286,0.0,195.0,Y,Planning to expand my small business operations. I might struggle slightly initially.,2286.0,0.0852645386969829,1,85,1,False,False,False,False,False,True,False,False
1474,2009.49337551,385.0,Y,Consolidating high-interest debts. Business is booming right now.,3483.49337551,0.1104895198555659,1,65,1,True,False,False,True,False,True,False,False
150,0.0,203.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,150.0,1.3443708609271523,1,74,0,True,False,False,False,True,False,False,False
415,0.0,244.0,Y,Planning to expand my small business operations. Facing some financial stress currently.,415.0,0.5865384615384616,1,88,0,True,False,False,False,True,False,False,False
3853,0.0,243.0,Y,Urgent medical expenses covered by loan. I am very confident in repayment.,3853.0,0.063051375194603,1,74,1,True,False,False,False,True,True,False,False
3401,0.0,213.0,Y,Urgent medical expenses covered by loan. Facing some financial stress currently.,3401.0,0.0626102292768959,1,80,1,True,True,False,False,True,True,False,False
150,3.90915795,218.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,153.90915795,1.40727638626997,1,74,0,True,False,True,False,True,False,False,False
8399,149.79244246,234.0,Y,Consolidating high-interest debts. I might struggle slightly initially.,8548.79244246,0.0273690854573157,1,71,1,True,True,True,True,False,False,True,False
7660,0.0,239.0,Y,Urgent medical expenses covered by loan. Business is booming right now.,7660.0,0.031196971674716,1,71,1,False,False,False,False,True,False,True,False
6669,0.0,174.0,N,Urgent medical expenses covered by loan. I might struggle slightly initially.,6669.0,0.0260869565217391,1,77,1,True,False,False,True,False,False,True,False
4573,0.0,176.0,Y,Planning to expand my small business operations. I might struggle slightly initially.,4573.0,0.0384783559247923,1,85,1,True,False,False,False,True,True,False,False
2664,0.0,164.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,2664.0,0.0615384615384615,1,77,1,True,False,False,True,False,True,False,False
6451,0.0,189.0,Y,Investment in a new startup opportunity. Business is booming right now.,6451.0,0.0292932424054556,1,71,0,True,False,True,False,False,False,True,False
2887,0.0,134.0,Y,Investment in a new startup opportunity. I am very confident in repayment.,2887.0,0.046398891966759,1,74,0,True,True,False,True,False,True,False,False
5586,0.0,132.0,Y,I need to renovate my house immediately. I am very confident in repayment.,5586.0,0.0236262752819044,1,74,0,True,False,True,False,False,False,True,False
837,0.0,125.0,N,Planning to expand my small business operations. Business is booming right now.,837.0,0.1491646778042959,1,79,0,False,True,False,True,False,False,False,False
150,288.06751952,143.0,Y,Urgent medical expenses covered by loan. I might struggle slightly initially.,438.06751952,0.3256902267704322,1,77,1,True,True,False,False,True,False,False,False
4061,8292.36870477,122.0,Y,I need to renovate my house immediately. I might struggle slightly initially.,12353.36870477,0.0098750492975732,1,77,1,False,False,False,False,False,False,False,True
1406,1924.71366633,138.0,Y,Investment in a new startup opportunity. Business is booming right now.,3330.71366633,0.0414201260434279,1,71,0,True,False,True,False,True,True,False,False
3955,0.0,188.0,N,I need to renovate my house immediately. Facing some financial stress currently.,3955.0,0.0475227502527805,1,80,0,True,False,False,True,False,True,False,False
412,0.0,221.0,N,I need to renovate my house immediately. I might struggle slightly initially.,412.0,0.5351089588377724,1,77,1,True,False,False,False,True,False,False,False
